Date Scraped,Title,news_summary,news_card_image,Date Published,Link,Publication,Author,text,id,predicted_category,similarity,cluster,cluster_size
19/09/2025,Drone strike on displacement camp in Sudan reportedly kills 75 people,"U.N. rights chief says Sudan's ""forgotten"" war is escalating, as another mass killing of civilians is reported by aid workers.",,2025-09-19T09:55:58.000Z,https://www.cbsnews.com/news/sudan-war-darfur-el-fasher-rsf-drone-strike-un-war-escalating/,CBS,,"Drone strike on displacement camp in Sudan reportedly kills 75 people 

 U.N. rights chief says Sudan's ""forgotten"" war is escalating, as another mass killing of civilians is reported by aid workers.",140,politics,0.49979808926582336,2,32
19/09/2025,"Remains of woman who vanished in Oregon in 1974 identified, with DNA","Marion McWhorter went missing in Oregon in 1974. Now, remains found two years later have been identified as her, through DNA analysis.",,2025-09-19T10:01:00.000Z,https://www.cbsnews.com/news/marion-mcwhorter-missing-since-1974-remains-identified-dna/,CBS,,"Remains of woman who vanished in Oregon in 1974 identified, with DNA 

 Marion McWhorter went missing in Oregon in 1974. Now, remains found two years later have been identified as her, through DNA analysis.",141,lifestyle,0.5880311727523804,0,51
19/09/2025,U.K. couple released after almost 8 months held by Taliban in Afghanistan,"Afghanistan's Taliban rulers have released British couple Peter and Barbie Reynolds, who were held for almost eight months without charge.",,2025-09-19T10:46:26.000Z,https://www.cbsnews.com/news/taliban-release-british-couple-peter-barbie-reynolds-afghanistan/,CBS,,"U.K. couple released after almost 8 months held by Taliban in Afghanistan 

 Afghanistan's Taliban rulers have released British couple Peter and Barbie Reynolds, who were held for almost eight months without charge.",142,politics,0.5357165336608887,2,32
19/09/2025,8/15: CBS Morning News,President Trump gears up for high-stakes Putin summit in Alaska; Illinois Gov. JB Pritzker signs Sonya Massey Act in effort to reform police hiring.,,2025-09-19T11:06:55.000Z,https://www.cbsnews.com/video/081525-cbs-morning-news/,CBS,,"8/15: CBS Morning News 

 President Trump gears up for high-stakes Putin summit in Alaska; Illinois Gov. JB Pritzker signs Sonya Massey Act in effort to reform police hiring.",143,politics,0.35867002606391907,3,25
19/09/2025,"U.K. spy chief says Putin ""stringing us along"" on Ukraine war","The outgoing head of Britain's MI6 spy agency says Russia's Vladimir Putin is ""stringing us along,"" with no interest in a Ukraine peace deal.",,2025-09-19T11:51:16.000Z,https://www.cbsnews.com/news/russia-ukraine-war-uk-mi6-says-putin-stringing-us-along-no-interest-in-peace/,CBS,,"U.K. spy chief says Putin ""stringing us along"" on Ukraine war 

 The outgoing head of Britain's MI6 spy agency says Russia's Vladimir Putin is ""stringing us along,"" with no interest in a Ukraine peace deal.",144,politics,0.506424605846405,2,32
19/09/2025,"France's Macron says recognizing Palestinian statehood is necessary ""to isolate Hamas""","French President Macron tells ""Face the Nation"" moderator Margaret Brennan that France's decision to recognize a Palestinian state is necessary ""to isolate Hamas"" and help stop the war. Watch more of Macron's interview Sunday morning on ""Face the Nation with Margaret Brennan.""",,2025-09-19T12:28:00.000Z,https://www.cbsnews.com/video/frances-macron-says-recognizing-palestinian-statehood-is-necessary-to-isolate-hamas/,CBS,,"France's Macron says recognizing Palestinian statehood is necessary ""to isolate Hamas"" 

 French President Macron tells ""Face the Nation"" moderator Margaret Brennan that France's decision to recognize a Palestinian state is necessary ""to isolate Hamas"" and help stop the war. Watch more of Macron's interview Sunday morning on ""Face the Nation with Margaret Brennan.""",145,politics,0.5269045233726501,2,32
19/09/2025,"18-year-old high school student shot, killed by ATF agent in Aliquippa","Kendric Curtis, 18, died at Allegheny General Hospital in Pittsburgh hours after being shot by an ATF agent in Aliquippa.",,2025-09-19T12:28:27.000Z,https://www.cbsnews.com/news/atf-agent-shooting-aliquippa-pennsylvania/,CBS,,"18-year-old high school student shot, killed by ATF agent in Aliquippa 

 Kendric Curtis, 18, died at Allegheny General Hospital in Pittsburgh hours after being shot by an ATF agent in Aliquippa.",146,politics,0.5862108469009399,0,51
19/09/2025,Macron: Recognition of Palestinian state necessary to combat Hamas,"Secretary of State Marco Rubio criticized France's decision to recognize a Palestinian state, calling it ""reckless"" — French President Emmanuel Macron told CBS News the response was ""excessive.""",,2025-09-19T12:30:16.000Z,https://www.cbsnews.com/news/macron-recognition-palestinian-state-necessary-to-combat-hamas-rubio/,CBS,,"Macron: Recognition of Palestinian state necessary to combat Hamas 

 Secretary of State Marco Rubio criticized France's decision to recognize a Palestinian state, calling it ""reckless"" — French President Emmanuel Macron told CBS News the response was ""excessive.""",147,politics,0.4988492429256439,2,32
19/09/2025,"Sad end in case of 3,000-year-old bracelet stolen from Cairo museum","Authorities in Egypt say a golden bracelet once owned by a king, that survived some 3,000 years, was stolen by a museum worker and then melted down.",,2025-09-19T12:32:20.000Z,https://www.cbsnews.com/news/egypt-3000-year-old-golden-pharaoh-bracelet-stolen-museum-arrests/,CBS,,"Sad end in case of 3,000-year-old bracelet stolen from Cairo museum 

 Authorities in Egypt say a golden bracelet once owned by a king, that survived some 3,000 years, was stolen by a museum worker and then melted down.",148,music,0.5475268959999084,-1,46
19/09/2025,"Watch Live: CDC's vaccine advisory panel to vote on hepatitis B, COVID-19 vaccines","The CDC's Advisory Committee on Immunization Practices, with members appointed by RFK Jr., is meeting to discuss and vote on COVID-19 vaccine recommendations.",,2025-09-19T12:48:08.000Z,https://www.cbsnews.com/live-updates/cdc-vaccine-advisory-panel-covid-19-hepatitis-b-vaccines/,CBS,,"Watch Live: CDC's vaccine advisory panel to vote on hepatitis B, COVID-19 vaccines 

 The CDC's Advisory Committee on Immunization Practices, with members appointed by RFK Jr., is meeting to discuss and vote on COVID-19 vaccine recommendations.",149,politics,0.5046370029449463,-1,46
19/09/2025,"Trump's plan to label antifa a ""terrorist organization"" likely to face legal hurdles","Legal experts say Trump lacks authority to designate domestic terrorist organizations, but the planned move could still affect some law enforcement approaches.",,2025-09-19T13:00:25.000Z,https://www.cbsnews.com/news/trump-designating-antifa-terrorist-organization/,CBS,,"Trump's plan to label antifa a ""terrorist organization"" likely to face legal hurdles 

 Legal experts say Trump lacks authority to designate domestic terrorist organizations, but the planned move could still affect some law enforcement approaches.",150,politics,0.484172523021698,3,25
19/09/2025,"Watch Live: House to vote on GOP bill to fund the government, avoid shutdown",The House is set to vote Friday morning on a Republican measure to keep the government funded until Nov. 21.,,2025-09-19T13:13:09.000Z,https://www.cbsnews.com/news/house-vote-government-shutdown/,CBS,,"Watch Live: House to vote on GOP bill to fund the government, avoid shutdown 

 The House is set to vote Friday morning on a Republican measure to keep the government funded until Nov. 21.",151,politics,0.4702823758125305,-1,46
19/09/2025,Fed lowers interest rates by 0.25 percentage points in first cut since 2024,"The Federal Reserve is cutting its benchmark interest rate as the U.S. economy faces headwinds, including a faltering labor market.",,2025-09-17T20:20:00.000Z,https://www.cbsnews.com/news/federal-reserve-fomc-meeting-today-rate-cut-september-2025-powell-impact/,CBS,,"Fed lowers interest rates by 0.25 percentage points in first cut since 2024 

 The Federal Reserve is cutting its benchmark interest rate as the U.S. economy faces headwinds, including a faltering labor market.",152,finance,0.44970446825027466,-1,46
19/09/2025,What's at stake in CDC vaccine panel's meeting this week,"A two-day meeting of the CDC's Advisory Committee on Immunization Practices, with new members appointed by RFK Jr., could reshape public trust in childhood vaccines and reduce access.",,2025-09-17T22:31:00.000Z,https://www.cbsnews.com/news/cdc-vaccine-panel-meeting-science-politics-vaccination/,CBS,,"What's at stake in CDC vaccine panel's meeting this week 

 A two-day meeting of the CDC's Advisory Committee on Immunization Practices, with new members appointed by RFK Jr., could reshape public trust in childhood vaccines and reduce access.",153,politics,0.49245360493659973,3,25
19/09/2025,Suspect arrested for allegedly making threat against Utah college where Kirk was killed,"On the same day that Tyler Robinson was formally charged with killing Charlie Kirk at a Utah university, a suspect was taken into custody for allegedly making threats against the same college.",,2025-09-17T23:05:00.000Z,https://www.cbsnews.com/news/suspect-arrested-threat-utah-valley-university-charlie-kirk/,CBS,,"Suspect arrested for allegedly making threat against Utah college where Kirk was killed 

 On the same day that Tyler Robinson was formally charged with killing Charlie Kirk at a Utah university, a suspect was taken into custody for allegedly making threats against the same college.",154,politics,0.5754637718200684,-1,46
19/09/2025,"California, western states issue COVID vaccine guidelines that break with CDC","California, Hawaii, Oregon and Washington on Wednesday issued unified recommendations on COVID-19, influenza and RSV vaccines that differ from those issued by the U.S. Centers for Disease Control and Prevention.",,2025-09-18T06:08:00.000Z,https://www.cbsnews.com/news/california-hawaii-oregon-washington-vaccines-covid-west-coast-health-alliance-cdc/,CBS,,"California, western states issue COVID vaccine guidelines that break with CDC 

 California, Hawaii, Oregon and Washington on Wednesday issued unified recommendations on COVID-19, influenza and RSV vaccines that differ from those issued by the U.S. Centers for Disease Control and Prevention.",155,lifestyle,0.503386378288269,-1,46
